label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,65536,bfloat16,cuda,mean,True,False,False,29.048831939697266,3271820288,0.007674675630617972,0.01429212850177882,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,300.0320129394531,4047769088,0.0016622747363907566,0.004662049669285511,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,319.1377868652344,3978561536,0.0016622742732432404,0.0064869348387381716,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,389.7753601074219,3943958528,0.0016622742732432404,0.00909911595563105,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,334.23974609375,3974236160,0.0016622742130547857,0.006869798239311579,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,175.67333984375,2940472832,0.0028178615080412805,0.004662049669285511,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,213.3585968017578,2854488064,0.0021769891810067676,0.0064869348387381716,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,292.2485656738281,2811496448,0.0020361500723424767,0.00909911595563105,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,220.948486328125,2849114112,0.0021762230512925433,0.006869798239311579,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,48.577537536621094,1866731008,0.0028178615080412805,0.004885762579652411,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,68.6899185180664,1780746240,0.0021769891810067676,0.006649262386991689,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,107.89580535888672,1737754624,0.0020361500723424767,0.009215548565339566,nan,,
compact_budget_fp32,compact,budget,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,73.38495635986328,1775372288,0.0021762230512925433,0.00702305366835726,nan,,
auto_fp32,auto,auto,float32,4096,4096,65536,bfloat16,cuda,mean,True,False,False,48.32563018798828,1866731008,0.0028178615080412805,0.004885762579652411,nan,,
