label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,8192,32000,bfloat16,cuda,mean,False,False,False,25.217023849487305,1724154880,0.0023451235892408373,0.0015527687333406685,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,246.85977172851562,3595923968,0.0016567277425109477,0.0020012180238640417,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,259.8819885253906,3513606656,0.0016567277425109477,0.002212139603713179,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,275.66387939453125,3472448000,0.0016567277329865011,0.0023791304076287547,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,278.5525817871094,3498333184,0.0016567277425109477,0.0022731554393031913,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,141.19322204589844,2544202240,0.0028559575513238842,0.0020012180238640417,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,148.959228515625,2396348928,0.0028559575513238842,0.002212139603713179,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,164.28646850585938,2322422272,0.0028559659656188954,0.0023791304076287547,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,157.31301879882812,2368915968,0.0032519240290448137,0.0022731554393031913,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,31.471616744995117,1495626240,0.0028559575513238842,0.0020406346281689708,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,33.963008880615234,1347772928,0.0028559575513238842,0.002239745413164341,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,40.841217041015625,1273846272,0.0028559659656188954,0.002397528887405459,nan,,
compact_budget_fp32,compact,budget,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,38.43174362182617,1320339968,0.0032519240290448137,0.0022970126317428787,nan,,
auto_fp32,auto,auto,float32,4096,8192,32000,bfloat16,cuda,mean,False,False,False,33.997825622558594,1347772928,0.0028559575513238842,0.002239816616975083,nan,,
liger,,,,4096,8192,32000,bfloat16,cuda,mean,False,False,False,37.85542297363281,2838286336,0.002339829047792167,0.0021997017220314213,nan,,
