label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,2048,4096,32000,bfloat16,cuda,mean,False,False,False,6.536191940307617,838091776,0.0023558507500818374,0.0014119143864540292,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,73.82527923583984,1694020096,0.0016616524068671806,0.0018035930853271915,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,79.30368041992188,1675537920,0.0016616524080694446,0.001890468031423364,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,99.1119384765625,1666297344,0.0016616524080694446,0.0019499385855925174,nan,,
accurate_budget_fp32,accurate,budget,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,85.87468719482422,1673805312,0.0016616524084141296,0.0019024756909302607,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,43.1196174621582,1168945664,0.0028769568272070554,0.0018035930853271915,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,52.9541130065918,1134145024,0.0041005847169067935,0.001890468031423364,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,74.53695678710938,1116646912,0.001661829658990683,0.0019499385855925174,nan,,
balanced_budget_fp32,balanced,budget,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,56.581119537353516,1131644416,0.004036097751632531,0.0019024756909302607,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,11.887616157531738,644657664,0.0028769568272070554,0.0018181332568882834,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,17.534975051879883,609857024,0.0041005847169067935,0.0019000250511933213,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,30.711807250976562,592358912,0.001661829658990683,0.001956037975002345,nan,,
compact_budget_fp32,compact,budget,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,19.404800415039062,607356416,0.004036097751632531,0.0019113958093121735,nan,,
auto_fp32,auto,auto,float32,2048,4096,32000,bfloat16,cuda,mean,False,False,False,18.276351928710938,609857024,0.0041005847169067935,0.0019000233597936897,nan,,
liger,,,,2048,4096,32000,bfloat16,cuda,mean,False,False,False,20.393312454223633,1377724416,0.00235022229150409,0.0018925842391982353,nan,,
