label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,1024,4096,32000,bfloat16,cuda,mean,False,False,False,3.932159900665283,689185792,0.00234481699828628,0.001185223599730842,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,40.4582405090332,1641961984,0.0016599632314987928,0.0013874901401325593,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,50.20979309082031,1632918016,0.0016599632314987928,0.001428892540540531,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,69.04115295410156,1628101120,0.001659963233949104,0.0014563779088211496,nan,,
accurate_budget_fp32,accurate,budget,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,55.988224029541016,1632819712,0.0016599632314894344,0.0014343831139425015,nan,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,26.95475196838379,1117280768,0.004094961688575494,0.0013874901401325593,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,37.81119918823242,1100143104,0.001660138924742642,0.001428892540540531,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,58.250240325927734,1091230208,0.0016601505666880886,0.0014563779088211496,nan,,
balanced_budget_fp32,balanced,budget,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,42.010623931884766,1099660800,0.0016601391276023169,0.0014343831139425015,nan,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,9.147392272949219,592992768,0.004094961688575494,0.0013921497678350662,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,15.930368423461914,575855104,0.001660138924742642,0.001431726171864744,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,27.689983367919922,566942208,0.0016601505666880886,0.0014584013232608484,nan,,
compact_budget_fp32,compact,budget,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,17.60153579711914,575372800,0.0016601391276023169,0.0014371966199768682,nan,,
auto_fp32,auto,auto,float32,1024,4096,32000,bfloat16,cuda,mean,False,False,False,15.727616310119629,575855104,0.001660138924742642,0.001431726171864744,nan,,
liger,,,,1024,4096,32000,bfloat16,cuda,mean,False,False,False,20.497983932495117,1352741888,0.003070681985352762,0.0014334905881105856,nan,,
